ID,X,Y,ATTRIBUTE,WEIGHT,PREDICTION
16390.0,-85.41252,42.591003,1.0,1.0,0.0
16391.0,-85.4124,42.5946,1.0,1.0,0.0
16392.0,-85.4123,42.595,1.0,1.0,0.0
16393.0,-85.41213,42.595272,1.0,1.0,0.0
16394.0,-85.41192,42.599976,1.0,1.0,0.0
16395.0,-85.41176,34.64031,1.0,1.0,0.0
16396.0,-85.41163,42.595634,1.0,1.0,0.0
16397.0,-85.41162,42.606194,1.0,1.0,0.0
16398.0,-85.41136,42.60756,1.0,1.0,0.0
16399.0,-85.41136,42.607563,1.0,1.0,0.0
16400.0,-85.41133,41.86868,1.0,1.0,0.0
16401.0,-85.41127,42.60745,1.0,1.0,0.0
16402.0,-85.41125,10.811244,1.0,1.0,0.0
16403.0,-85.41125,42.61963,1.0,1.0,0.0
16404.0,-85.4112,42.596947,1.0,1.0,0.0
16405.0,-85.4112,42.5996,1.0,1.0,0.0
16406.0,-85.4112,42.6033,1.0,1.0,0.0
16407.0,-85.4112,42.6035,1.0,1.0,0.0
16408.0,-85.4112,42.6054,1.0,1.0,0.0
16409.0,-85.4112,42.6199,1.0,1.0,0.0
16410.0,-85.4111,42.5981,1.0,1.0,0.0
16411.0,-85.4111,42.6067,1.0,1.0,0.0
16412.0,-85.4111,42.6081,1.0,1.0,0.0
16413.0,-85.4111,42.6197,1.0,1.0,0.0
16414.0,-85.41101,42.618797,1.0,1.0,0.0
16415.0,-85.41091,42.619473,1.0,1.0,0.0
16416.0,-85.4109,42.6191,1.0,1.0,0.0
16417.0,-85.4109,42.6194,1.0,1.0,0.0
16418.0,-85.41081,42.61884,1.0,1.0,0.0
16419.0,-85.410805,42.618523,1.0,1.0,0.0
16420.0,-85.4108,42.6084,1.0,1.0,0.0
16421.0,-85.41076,42.618702,1.0,1.0,0.0
16422.0,-85.41073,42.61877,1.0,1.0,0.0
16423.0,-85.41072,42.61875,1.0,1.0,0.0
16424.0,-85.41072,42.618793,1.0,1.0,0.0
16425.0,-85.4107,42.618,1.0,1.0,0.0
16426.0,-85.41069,42.600594,1.0,1.0,0.0
16427.0,-85.410675,42.61302,1.0,1.0,0.0
16428.0,-85.41063,42.61818,1.0,1.0,0.0
16429.0,-85.41059,42.619118,1.0,1.0,0.0
16430.0,-85.410576,42.61717,1.0,1.0,0.0
16431.0,-85.410545,42.616844,1.0,1.0,0.0
16432.0,-85.410515,42.618664,1.0,1.0,0.0
16433.0,-85.4105,42.6175,1.0,1.0,0.0
16434.0,-85.41046,42.61716,1.0,1.0,0.0
16435.0,-85.4104,42.6093,1.0,1.0,0.0
16436.0,-85.4103,42.6164,1.0,1.0,0.0
16437.0,-85.4102,42.6159,1.0,1.0,0.0
16438.0,-85.41016,42.61564,1.0,1.0,0.0
16439.0,-85.41012,42.615383,1.0,1.0,0.0
16440.0,-85.41011,35.115288,1.0,1.0,0.0
16441.0,-85.41,42.6144,1.0,1.0,0.0
16442.0,-85.409996,42.610607,1.0,1.0,0.0
16443.0,-85.40991,41.332535,1.0,1.0,0.0
16444.0,-85.4099,42.5953,1.0,1.0,0.0
16445.0,-85.4099,42.6101,1.0,1.0,0.0
16446.0,-85.40983,42.609764,1.0,1.0,0.0
16447.0,-85.40978,42.74509,1.0,1.0,0.0
16448.0,-85.409775,35.061337,1.0,1.0,0.0
16449.0,-85.4096,42.6109,1.0,1.0,0.0
16450.0,-85.4096,42.611347,1.0,1.0,0.0
16451.0,-85.4096,42.613,1.0,1.0,0.0
16452.0,-85.4095,42.6121,1.0,1.0,0.0
16453.0,-85.40941,42.61119,1.0,1.0,0.0
16454.0,-85.409386,42.61209,1.0,1.0,0.0
16455.0,-85.40926,42.57639,1.0,1.0,0.0
16456.0,-85.40894,42.595264,1.0,1.0,0.0
16457.0,-85.40891,42.638725,1.0,1.0,0.0
16458.0,-85.4089,42.5953,1.0,1.0,0.0
16459.0,-85.4089,42.6386,1.0,1.0,0.0
16460.0,-85.40884,34.13132,1.0,1.0,0.0
16461.0,-85.40862,36.80944,1.0,1.0,0.0
16462.0,-85.40811,42.624187,1.0,1.0,0.0
16463.0,-85.40809,42.738617,1.0,1.0,0.0
16464.0,-85.40809,42.7452,1.0,1.0,0.0
16465.0,-85.408,42.6385,1.0,1.0,0.0
16466.0,-85.40797,42.738934,1.0,1.0,0.0
16467.0,-85.407906,42.73848,1.0,1.0,0.0
16468.0,-85.407715,42.738995,1.0,1.0,0.0
16469.0,-85.40768,36.896835,1.0,1.0,0.0
16470.0,-85.40743,42.73597,1.0,1.0,0.0
16471.0,-85.40739,35.742035,1.0,1.0,0.0
16472.0,-85.40711,42.637993,1.0,1.0,0.0
16473.0,-85.40691,42.64352,1.0,1.0,0.0
16474.0,-85.40688,42.6417,1.0,1.0,0.0
16475.0,-85.40688,42.64408,1.0,1.0,0.0
16476.0,-85.4068,42.64219,1.0,1.0,0.0
16477.0,-85.406685,42.59527,1.0,1.0,0.0
16478.0,-85.406685,42.638885,1.0,1.0,0.0
16479.0,-85.40665,42.62409,1.0,1.0,0.0
16480.0,-85.40665,42.63855,1.0,1.0,0.0
16481.0,-85.406494,42.617493,1.0,1.0,0.0
16482.0,-85.40643,42.57814,1.0,1.0,0.0
16483.0,-85.4064,42.6084,1.0,1.0,0.0
16484.0,-85.4064,42.61888,1.0,1.0,0.0
16485.0,-85.40639,42.607338,1.0,1.0,0.0
16486.0,-85.40639,42.613907,1.0,1.0,0.0
16487.0,-85.40634,42.603893,1.0,1.0,0.0
16488.0,-85.40634,42.61037,1.0,1.0,0.0
16489.0,-85.406334,42.599236,1.0,1.0,0.0
16490.0,-85.406334,42.611797,1.0,1.0,0.0
16491.0,-85.40632,37.14443,1.0,1.0,0.0
16492.0,-85.40631,42.610245,1.0,1.0,0.0
16493.0,-85.4063,42.6046,1.0,1.0,0.0
16494.0,-85.4063,42.6083,1.0,1.0,0.0
16495.0,-85.406296,35.975716,1.0,1.0,0.0
16496.0,-85.406296,42.59543,1.0,1.0,0.0
16497.0,-85.406265,42.60402,1.0,1.0,0.0
16498.0,-85.40626,35.056522,1.0,1.0,0.0
16499.0,-85.40626,42.59805,1.0,1.0,0.0
16500.0,-85.40626,42.59919,1.0,1.0,0.0
16501.0,-85.40626,42.600357,1.0,1.0,0.0
16502.0,-85.40625,36.645832,1.0,1.0,0.0
16503.0,-85.40625,36.6875,1.0,1.0,0.0
16504.0,-85.40625,36.729465,1.0,1.0,0.0
16505.0,-85.40625,36.854168,1.0,1.0,0.0
16506.0,-85.40625,37.104168,1.0,1.0,0.0
16507.0,-85.40621,42.59704,1.0,1.0,0.0
16508.0,-85.406204,42.597324,1.0,1.0,0.0
16509.0,-85.4062,42.5953,1.0,1.0,0.0
16510.0,-85.4062,42.5979,1.0,1.0,0.0
16511.0,-85.4062,42.5997,1.0,1.0,0.0
16512.0,-85.4062,42.6013,1.0,1.0,0.0
16513.0,-85.40608,42.60008,1.0,1.0,0.0
16514.0,-85.406044,42.598316,1.0,1.0,0.0
16515.0,-85.406044,42.602123,1.0,1.0,0.0
16516.0,-85.406,42.598644,1.0,1.0,0.0
16517.0,-85.40596,42.599915,1.0,1.0,0.0
16518.0,-85.40594,42.59543,1.0,1.0,0.0
16519.0,-85.4059,37.236088,1.0,1.0,0.0
16520.0,-85.40588,42.59526,1.0,1.0,0.0
16521.0,-85.405876,42.608963,1.0,1.0,0.0
16522.0,-85.40583,36.124702,1.0,1.0,0.0
16523.0,-85.40583,42.609093,1.0,1.0,0.0
16524.0,-85.40571,43.118248,1.0,1.0,0.0
16525.0,-85.4057,42.6091,1.0,1.0,0.0
16526.0,-85.405655,42.600674,1.0,1.0,0.0
16527.0,-85.40557,41.73187,1.0,1.0,0.0
16528.0,-85.40544,10.797054,1.0,1.0,0.0
16529.0,-85.40527,34.138367,1.0,1.0,0.0
16530.0,-85.40499,42.565315,1.0,1.0,0.0
16531.0,-85.40471,30.767136,1.0,1.0,0.0
16532.0,-85.404236,42.60914,1.0,1.0,0.0
16533.0,-85.403984,42.591827,1.0,1.0,0.0
16534.0,-85.403946,35.05401,1.0,1.0,0.0
16535.0,-85.4037,42.6091,1.0,1.0,0.0
16536.0,-85.40348,38.4815,1.0,1.0,0.0
16537.0,-85.402565,43.11782,1.0,1.0,0.0
16538.0,-85.40253,32.42953,1.0,1.0,0.0
16539.0,-85.40227,10.01158,1.0,1.0,0.0
16540.0,-85.40158,42.609436,1.0,1.0,0.0
16541.0,-85.4015,42.6098,1.0,1.0,0.0
16542.0,-85.40117,34.227592,1.0,1.0,0.0
16543.0,-85.40078,38.8465,1.0,1.0,0.0
16544.0,-85.40059,9.854655,1.0,1.0,0.0
16545.0,-85.400566,41.561947,1.0,1.0,0.0
16546.0,-85.40019,30.631664,1.0,1.0,0.0
16548.0,-85.39934,35.089634,1.0,1.0,0.0
16549.0,-85.39908,39.02811,1.0,1.0,0.0
16550.0,-85.39852,33.155666,1.0,1.0,0.0
16551.0,-85.39846,43.119034,1.0,1.0,0.0
16552.0,-85.39829,42.61478,1.0,1.0,0.0
16553.0,-85.39828,43.11665,1.0,1.0,0.0
16554.0,-85.39818,42.609417,1.0,1.0,0.0
16555.0,-85.39776,42.6092,1.0,1.0,0.0
16556.0,-85.39752,42.36621,1.0,1.0,0.0
16557.0,-85.39745,42.738403,1.0,1.0,0.0
16558.0,-85.397255,43.118275,1.0,1.0,0.0
16559.0,-85.39724,42.368176,1.0,1.0,0.0
16560.0,-85.39716,42.57579,1.0,1.0,0.0
16561.0,-85.39713,38.741985,1.0,1.0,0.0
16562.0,-85.396904,42.770454,1.0,1.0,0.0
16563.0,-85.39677,42.622738,1.0,1.0,0.0
16564.0,-85.39672,42.62423,1.0,1.0,0.0
16565.0,-85.396706,42.618443,1.0,1.0,0.0
16566.0,-85.396706,42.61988,1.0,1.0,0.0
16567.0,-85.3967,42.6171,1.0,1.0,0.0
16568.0,-85.3967,42.6186,1.0,1.0,0.0
16569.0,-85.3967,42.6201,1.0,1.0,0.0
16570.0,-85.3967,42.6206,1.0,1.0,0.0
16571.0,-85.3967,42.6234,1.0,1.0,0.0
16572.0,-85.39662,42.61506,1.0,1.0,0.0
16573.0,-85.396614,42.62069,1.0,1.0,0.0
16574.0,-85.3966,42.6188,1.0,1.0,0.0
16575.0,-85.396545,42.61406,1.0,1.0,0.0
16576.0,-85.3965,42.6115,1.0,1.0,0.0
16577.0,-85.3965,42.6147,1.0,1.0,0.0
16578.0,-85.39602,42.609856,1.0,1.0,0.0
16579.0,-85.39584,42.601097,1.0,1.0,0.0
16580.0,-85.39582,42.609715,1.0,1.0,0.0
16581.0,-85.39578,42.609737,1.0,1.0,0.0
16582.0,-85.3956,42.6098,1.0,1.0,0.0
16583.0,-85.39558,35.755226,1.0,1.0,0.0
16584.0,-85.39551,42.609608,1.0,1.0,0.0
16585.0,-85.39528,36.44895,1.0,1.0,0.0
16586.0,-85.39477,42.59255,1.0,1.0,0.0
16587.0,-85.3945,42.6097,1.0,1.0,0.0
16588.0,-85.394196,42.609768,1.0,1.0,0.0
16589.0,-85.39416,34.378864,1.0,1.0,0.0
16590.0,-85.39341,42.768944,1.0,1.0,0.0
16591.0,-85.39341,42.7694,1.0,1.0,0.0
16592.0,-85.39333,42.561203,1.0,1.0,0.0
16593.0,-85.393,42.6097,1.0,1.0,0.0
16594.0,-85.39274,40.828197,1.0,1.0,0.0
16595.0,-85.39272,42.562862,1.0,1.0,0.0
16596.0,-85.39256,42.609768,1.0,1.0,0.0
16597.0,-85.39222,42.769573,1.0,1.0,0.0
16598.0,-85.392,42.593,1.0,1.0,0.0
16599.0,-85.39185,42.562195,1.0,1.0,0.0
16600.0,-85.39184,42.56101,1.0,1.0,0.0
16601.0,-85.39181,42.593082,1.0,1.0,0.0
16602.0,-85.39179,42.562073,1.0,1.0,0.0
16603.0,-85.3917,42.6097,1.0,1.0,0.0
16604.0,-85.391624,42.57511,1.0,1.0,0.0
16605.0,-85.391556,10.870918,1.0,1.0,0.0
16606.0,-85.3914,42.609707,1.0,1.0,0.0
16607.0,-85.39132,42.56227,1.0,1.0,0.0
16608.0,-85.39132,42.592743,1.0,1.0,0.0
16609.0,-85.39132,43.1156,1.0,1.0,0.0
16610.0,-85.3913,42.5928,1.0,1.0,0.0
16611.0,-85.391235,39.03692,1.0,1.0,0.0
16612.0,-85.39107,42.781292,1.0,1.0,0.0
16613.0,-85.39092,39.89325,1.0,1.0,0.0
16614.0,-85.39087,43.134945,1.0,1.0,0.0
16615.0,-85.39081,42.601196,1.0,1.0,0.0
16616.0,-85.3906,42.6064,1.0,1.0,0.0
16617.0,-85.39055,42.608253,1.0,1.0,0.0
16618.0,-85.39055,42.864094,1.0,1.0,0.0
16619.0,-85.39052,42.57576,1.0,1.0,0.0
16620.0,-85.39016,42.607746,1.0,1.0,0.0
16621.0,-85.3901,42.5925,1.0,1.0,0.0
16622.0,-85.39,42.6086,1.0,1.0,0.0
16623.0,-85.389656,34.6589,1.0,1.0,0.0
16624.0,-85.38939,42.6026,1.0,1.0,0.0
16625.0,-85.38935,32.024193,1.0,1.0,0.0
16626.0,-85.38934,42.59208,1.0,1.0,0.0
16627.0,-85.38921,42.895023,1.0,1.0,0.0
16628.0,-85.388985,42.62433,1.0,1.0,0.0
16629.0,-85.3886,42.5909,1.0,1.0,0.0
16630.0,-85.388535,42.591164,1.0,1.0,0.0
16631.0,-85.388466,38.827682,1.0,1.0,0.0
16632.0,-85.388374,42.62091,1.0,1.0,0.0
16633.0,-85.38828,34.2355,1.0,1.0,0.0
16634.0,-85.388275,32.22748,1.0,1.0,0.0
16635.0,-85.38827,42.76425,1.0,1.0,0.0
16636.0,-85.38795,42.769527,1.0,1.0,0.0
16637.0,-85.3878,42.7078,1.0,1.0,0.0
16638.0,-85.38758,35.083897,1.0,1.0,0.0
16639.0,-85.38753,42.72203,1.0,1.0,0.0
16640.0,-85.38746,42.588306,1.0,1.0,0.0
16641.0,-85.38741,42.769825,1.0,1.0,0.0
16642.0,-85.3874,42.7112,1.0,1.0,0.0
16643.0,-85.38728,43.118652,1.0,1.0,0.0
16644.0,-85.38665,42.5735,1.0,1.0,0.0
16645.0,-85.386475,42.588097,1.0,1.0,0.0
16646.0,-85.38646,42.60203,1.0,1.0,0.0
16647.0,-85.38627,43.123764,1.0,1.0,0.0
16648.0,-85.386246,38.977802,1.0,1.0,0.0
16649.0,-85.386154,32.3861,1.0,1.0,0.0
16650.0,-85.38603,42.756165,1.0,1.0,0.0
16651.0,-85.38574,10.693486,1.0,1.0,0.0
16652.0,-85.3852,42.7111,1.0,1.0,0.0
16654.0,-85.38508,41.32991,1.0,1.0,0.0
16655.0,-85.38506,35.062134,1.0,1.0,0.0
16656.0,-85.38503,35.06255,1.0,1.0,0.0
16657.0,-85.38486,42.57397,1.0,1.0,0.0
16658.0,-85.38478,35.06223,1.0,1.0,0.0
16659.0,-85.38472,35.06205,1.0,1.0,0.0
16660.0,-85.38459,35.06243,1.0,1.0,0.0
16661.0,-85.384575,35.062206,1.0,1.0,0.0
16662.0,-85.3845,35.06228,1.0,1.0,0.0
16663.0,-85.38439,35.062515,1.0,1.0,0.0
16664.0,-85.38434,37.169582,1.0,1.0,0.0
16665.0,-85.38414,42.57572,1.0,1.0,0.0
16666.0,-85.3841,43.18686,1.0,1.0,0.0
16667.0,-85.38383,34.91808,1.0,1.0,0.0
16668.0,-85.3837,42.7085,1.0,1.0,0.0
16669.0,-85.3837,42.7095,1.0,1.0,0.0
16670.0,-85.3837,42.7182,1.0,1.0,0.0
16671.0,-85.3836,42.7086,1.0,1.0,0.0
16672.0,-85.3836,42.71,1.0,1.0,0.0
16673.0,-85.3836,42.7183,1.0,1.0,0.0
16674.0,-85.38339,41.706455,1.0,1.0,0.0
16675.0,-85.38331,38.839123,1.0,1.0,0.0
16676.0,-85.38328,30.769653,1.0,1.0,0.0
16677.0,-85.383255,42.395763,1.0,1.0,0.0
16678.0,-85.382904,37.170063,1.0,1.0,0.0
16679.0,-85.3829,42.7109,1.0,1.0,0.0
16680.0,-85.38257,35.05942,1.0,1.0,0.0
16681.0,-85.38237,42.70792,1.0,1.0,0.0
16682.0,-85.38218,35.05909,1.0,1.0,0.0
16683.0,-85.3818,42.6023,1.0,1.0,0.0
16684.0,-85.3818,42.6039,1.0,1.0,0.0
16685.0,-85.38176,36.92511,1.0,1.0,0.0
16686.0,-85.3817,42.6014,1.0,1.0,0.0
16687.0,-85.381386,35.291622,1.0,1.0,0.0
16688.0,-85.38086,34.712143,1.0,1.0,0.0
16689.0,-85.3808,42.5998,1.0,1.0,0.0
16690.0,-85.38076,38.500465,1.0,1.0,0.0
16691.0,-85.3806,42.7185,1.0,1.0,0.0
16692.0,-85.38006,34.71229,1.0,1.0,0.0
16693.0,-85.37999,34.71261,1.0,1.0,0.0
16694.0,-85.379974,32.220287,1.0,1.0,0.0
16695.0,-85.3799,41.709053,1.0,1.0,0.0
16696.0,-85.3799,42.5978,1.0,1.0,0.0
16697.0,-85.3799,42.5985,1.0,1.0,0.0
16698.0,-85.379875,34.712906,1.0,1.0,0.0
16699.0,-85.37982,42.413002,1.0,1.0,0.0
16700.0,-85.379814,10.751628,1.0,1.0,0.0
16701.0,-85.379425,41.663013,1.0,1.0,0.0
16702.0,-85.37942,33.952904,1.0,1.0,0.0
16703.0,-85.37935,42.70982,1.0,1.0,0.0
16704.0,-85.37922,35.044052,1.0,1.0,0.0
16705.0,-85.37919,42.73016,1.0,1.0,0.0
16706.0,-85.37917,42.960144,1.0,1.0,0.0
16707.0,-85.379166,34.91171,1.0,1.0,0.0
16708.0,-85.37905,43.1426,1.0,1.0,0.0
16709.0,-85.378395,41.341423,1.0,1.0,0.0
16710.0,-85.377426,35.82145,1.0,1.0,0.0
16711.0,-85.37706,31.688314,1.0,1.0,0.0
16712.0,-85.377045,34.70965,1.0,1.0,0.0
16713.0,-85.376175,36.04542,1.0,1.0,0.0
16714.0,-85.37485,30.542467,1.0,1.0,0.0
16715.0,-85.37476,10.776854,1.0,1.0,0.0
16716.0,-85.37435,34.55153,1.0,1.0,0.0
16717.0,-85.37417,41.71832,1.0,1.0,0.0
16718.0,-85.3735,42.7184,1.0,1.0,0.0
16719.0,-85.37345,41.71794,1.0,1.0,0.0
16720.0,-85.37269,42.353935,1.0,1.0,0.0
16721.0,-85.37243,38.931644,1.0,1.0,0.0
16722.0,-85.37237,32.21482,1.0,1.0,0.0
16723.0,-85.37062,42.71605,1.0,1.0,0.0
16724.0,-85.3706,42.7244,1.0,1.0,0.0
16725.0,-85.370514,34.376213,1.0,1.0,0.0
16726.0,-85.37044,42.71444,1.0,1.0,0.0
16727.0,-85.3702,42.7247,1.0,1.0,0.0
16728.0,-85.36997,40.821037,1.0,1.0,0.0
16729.0,-85.36973,42.72522,1.0,1.0,0.0
16730.0,-85.36915,35.07105,1.0,1.0,0.0
16731.0,-85.36911,32.381138,1.0,1.0,0.0
16732.0,-85.3684,42.7185,1.0,1.0,0.0
16733.0,-85.36816,37.06266,1.0,1.0,0.0
16734.0,-85.368065,38.339367,1.0,1.0,0.0
16735.0,-85.36776,35.107613,1.0,1.0,0.0
16736.0,-85.36771,10.175584,1.0,1.0,0.0
16737.0,-85.367386,39.00167,1.0,1.0,0.0
16738.0,-85.36732,38.94044,1.0,1.0,0.0
16739.0,-85.36691,35.007473,1.0,1.0,0.0
16740.0,-85.36646,35.120464,1.0,1.0,0.0
16741.0,-85.36564,42.74751,1.0,1.0,0.0
16742.0,-85.36542,42.645115,1.0,1.0,0.0
16743.0,-85.365265,35.0102,1.0,1.0,0.0
16744.0,-85.36519,35.010212,1.0,1.0,0.0
16745.0,-85.36497,10.7816,1.0,1.0,0.0
16746.0,-85.36475,35.00833,1.0,1.0,0.0
16747.0,-85.36467,34.58579,1.0,1.0,0.0
16748.0,-85.364456,40.633945,1.0,1.0,0.0
16749.0,-85.36383,42.747486,1.0,1.0,0.0
16750.0,-85.36379,35.877125,1.0,1.0,0.0
16751.0,-85.36332,37.254433,1.0,1.0,0.0
16752.0,-85.36291,42.76813,1.0,1.0,0.0
16753.0,-85.36271,10.78193,1.0,1.0,0.0
16754.0,-85.36269,35.833263,1.0,1.0,0.0
16755.0,-85.362526,35.87674,1.0,1.0,0.0
16756.0,-85.362335,35.86404,1.0,1.0,0.0
16757.0,-85.36217,43.14738,1.0,1.0,0.0
16758.0,-85.36193,35.12469,1.0,1.0,0.0
16759.0,-85.36172,32.21336,1.0,1.0,0.0
16760.0,-85.36161,35.124977,1.0,1.0,0.0
16761.0,-85.36152,35.854725,1.0,1.0,0.0
16762.0,-85.361244,37.24877,1.0,1.0,0.0
16763.0,-85.361176,35.142315,1.0,1.0,0.0
16764.0,-85.36105,35.8428,1.0,1.0,0.0
16765.0,-85.360725,42.310867,1.0,1.0,0.0
16766.0,-85.360535,32.585472,1.0,1.0,0.0
16767.0,-85.359764,37.440365,1.0,1.0,0.0
16768.0,-85.35889,42.907223,1.0,1.0,0.0
16769.0,-85.35872,36.917065,1.0,1.0,0.0
16770.0,-85.3587,35.009945,1.0,1.0,0.0
16771.0,-85.358444,32.210728,1.0,1.0,0.0
16772.0,-85.35835,42.77723,1.0,1.0,0.0
16773.0,-85.35834,42.30869,1.0,1.0,0.0
16774.0,-85.35823,10.78099,1.0,1.0,0.0
16775.0,-85.35786,43.123245,1.0,1.0,0.0
16776.0,-85.35564,35.6661,1.0,1.0,0.0
16777.0,-85.35507,42.36294,1.0,1.0,0.0
16778.0,-85.35501,35.01904,1.0,1.0,0.0
16779.0,-85.35381,40.050156,1.0,1.0,0.0
16780.0,-85.35348,10.77994,1.0,1.0,0.0
16781.0,-85.352974,37.091557,1.0,1.0,0.0
16782.0,-85.35184,42.36314,1.0,1.0,0.0
16783.0,-85.35129,10.78027,1.0,1.0,0.0
16784.0,-85.3511,33.8651,1.0,1.0,0.0
16785.0,-85.3511,35.774307,1.0,1.0,0.0
16786.0,-85.35081,34.66115,1.0,1.0,0.0
16787.0,-85.350716,37.641148,1.0,1.0,0.0
16788.0,-85.34977,10.772883,1.0,1.0,0.0
16789.0,-85.349525,41.690952,1.0,1.0,0.0
16790.0,-85.34948,42.558693,1.0,1.0,0.0
16792.0,-85.34928,37.654583,1.0,1.0,0.0
16793.0,-85.34922,10.773385,1.0,1.0,0.0
16794.0,-85.34859,36.76696,1.0,1.0,0.0
16795.0,-85.34821,10.772294,1.0,1.0,0.0
16796.0,-85.348206,38.234077,1.0,1.0,0.0
16797.0,-85.34788,37.64571,1.0,1.0,0.0
16798.0,-85.34761,37.645943,1.0,1.0,0.0
16799.0,-85.3475,36.021057,1.0,1.0,0.0
16800.0,-85.347374,42.3267,1.0,1.0,0.0
16801.0,-85.347206,36.68912,1.0,1.0,0.0
16802.0,-85.34605,35.14832,1.0,1.0,0.0
16804.0,-85.344406,35.093582,1.0,1.0,0.0
16805.0,-85.34428,35.153538,1.0,1.0,0.0
16806.0,-85.34418,35.009556,1.0,1.0,0.0
16807.0,-85.343864,35.0102,1.0,1.0,0.0
16808.0,-85.34386,35.01084,1.0,1.0,0.0
16809.0,-85.34375,36.645832,1.0,1.0,0.0
16810.0,-85.34375,36.729465,1.0,1.0,0.0
16811.0,-85.34375,36.979168,1.0,1.0,0.0
16812.0,-85.34312,36.93568,1.0,1.0,0.0
16813.0,-85.34273,32.34927,1.0,1.0,0.0
16815.0,-85.34248,34.9978,1.0,1.0,0.0
16816.0,-85.34227,38.33866,1.0,1.0,0.0
16817.0,-85.34224,36.897713,1.0,1.0,0.0
16818.0,-85.34217,35.01476,1.0,1.0,0.0
16819.0,-85.34126,35.01517,1.0,1.0,0.0
16820.0,-85.3408,36.854137,1.0,1.0,0.0
16821.0,-85.34051,43.160206,1.0,1.0,0.0
16822.0,-85.34001,41.69171,1.0,1.0,0.0
16823.0,-85.339096,32.8157,1.0,1.0,0.0
16824.0,-85.33864,42.3214,1.0,1.0,0.0
16825.0,-85.33815,41.627403,1.0,1.0,0.0
16826.0,-85.337364,42.364693,1.0,1.0,0.0
16827.0,-85.33698,34.43304,1.0,1.0,0.0
16828.0,-85.33691,14.46247,1.0,1.0,0.0
16829.0,-85.33678,42.56597,1.0,1.0,0.0
16830.0,-85.33666,42.321465,1.0,1.0,0.0
16831.0,-85.33608,42.32174,1.0,1.0,0.0
16832.0,-85.33476,33.04841,1.0,1.0,0.0
16833.0,-85.33347,42.322098,1.0,1.0,0.0
16834.0,-85.333336,35.666668,1.0,1.0,0.0
16835.0,-85.33321,42.987823,1.0,1.0,0.0
16836.0,-85.33247,42.965134,1.0,1.0,0.0
16837.0,-85.3319,35.00448,1.0,1.0,0.0
16838.0,-85.3317,42.34815,1.0,1.0,0.0
16839.0,-85.32982,41.69105,1.0,1.0,0.0
16840.0,-85.32935,33.152363,1.0,1.0,0.0
16841.0,-85.328,30.604866,1.0,1.0,0.0
16842.0,-85.32744,35.358475,1.0,1.0,0.0
16843.0,-85.32705,42.94753,1.0,1.0,0.0
16844.0,-85.32694,35.14369,1.0,1.0,0.0
16845.0,-85.32659,10.365737,1.0,1.0,0.0
16846.0,-85.32637,42.29364,1.0,1.0,0.0
16847.0,-85.32557,34.32845,1.0,1.0,0.0
16848.0,-85.32343,41.699043,1.0,1.0,0.0
16849.0,-85.321495,42.29682,1.0,1.0,0.0
16850.0,-85.32142,42.296757,1.0,1.0,0.0
16851.0,-85.31986,42.337387,1.0,1.0,0.0
16852.0,-85.31942,42.085533,1.0,1.0,0.0
16853.0,-85.31932,31.164507,1.0,1.0,0.0
16854.0,-85.317116,30.642933,1.0,1.0,0.0
16855.0,-85.31707,42.100517,1.0,1.0,0.0
16856.0,-85.31678,30.687233,1.0,1.0,0.0
16857.0,-85.3166,30.6991,1.0,1.0,0.0
16858.0,-85.31655,30.6916,1.0,1.0,0.0
16859.0,-85.31607,41.609154,1.0,1.0,0.0
16860.0,-85.316,42.95107,1.0,1.0,0.0
16861.0,-85.31439,42.319633,1.0,1.0,0.0
16862.0,-85.314354,40.994183,1.0,1.0,0.0
16863.0,-85.31433,30.706434,1.0,1.0,0.0
16864.0,-85.31422,30.672533,1.0,1.0,0.0
16865.0,-85.3133,42.640408,1.0,1.0,0.0
16866.0,-85.312874,34.31044,1.0,1.0,0.0
16867.0,-85.31281,42.97213,1.0,1.0,0.0
16868.0,-85.31235,42.94782,1.0,1.0,0.0
16869.0,-85.312225,42.98782,1.0,1.0,0.0
16870.0,-85.31218,42.95847,1.0,1.0,0.0
16871.0,-85.312164,30.589,1.0,1.0,0.0
16872.0,-85.3115,42.666973,1.0,1.0,0.0
16873.0,-85.3108,42.97656,1.0,1.0,0.0
16874.0,-85.31064,41.15394,1.0,1.0,0.0
16875.0,-85.3103,41.68108,1.0,1.0,0.0
16876.0,-85.30973,41.60688,1.0,1.0,0.0
16877.0,-85.30968,42.78151,1.0,1.0,0.0
16878.0,-85.30966,32.188797,1.0,1.0,0.0
16879.0,-85.30966,42.34809,1.0,1.0,0.0
16880.0,-85.30934,42.61744,1.0,1.0,0.0
16881.0,-85.30887,38.00734,1.0,1.0,0.0
16882.0,-85.30887,42.34084,1.0,1.0,0.0
16883.0,-85.30832,42.2928,1.0,1.0,0.0
16884.0,-85.306946,39.40702,1.0,1.0,0.0
16885.0,-85.30653,30.657566,1.0,1.0,0.0
16886.0,-85.30542,40.02684,1.0,1.0,0.0
16887.0,-85.30542,42.324562,1.0,1.0,0.0
16888.0,-85.30514,38.01365,1.0,1.0,0.0
16889.0,-85.30511,36.182987,1.0,1.0,0.0
16890.0,-85.30489,14.436413,1.0,1.0,0.0
16891.0,-85.30442,39.412918,1.0,1.0,0.0
16892.0,-85.3043,32.192932,1.0,1.0,0.0
16893.0,-85.30366,35.436474,1.0,1.0,0.0
